episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
112,-9.513278,0.119025,0.012988,0.990203,1769,0.003273,10,1.000000,1741,819,0.006008,0.174008,0.417143,0.000000,-611.556152,199.617294,0.000300
113,-9.236320,0.113211,0.016025,0.989527,1664,0.002710,10,1.000000,1660,900,0.026823,0.347859,0.591746,0.015625,-638.149658,185.450302,0.000300
114,-9.453830,0.113116,0.011101,0.978545,1728,0.003816,10,1.000000,1664,896,0.034677,0.349328,0.596341,0.019531,-656.878540,181.557266,0.000300
115,-8.867332,0.126534,0.013681,0.984570,1767,0.003774,10,1.000000,1752,808,0.033473,0.131436,0.362541,0.000000,-669.694458,179.766068,0.000300
116,-9.618853,0.126546,0.014465,0.987466,1762,0.000834,10,1.000000,1730,830,0.028060,0.411556,0.642151,0.003906,-680.925049,173.024918,0.000300
117,-9.802232,0.126726,0.017777,0.988130,1729,0.004588,10,1.000000,1665,895,0.038521,2.276497,1.653533,0.210938,-702.957825,182.213333,0.000300
118,-8.738962,0.136155,0.011737,0.993330,1806,0.003522,10,1.000000,1770,790,-0.001449,1.178787,1.099214,0.128906,-579.938110,242.454803,0.000300
119,-9.270619,0.105962,0.011734,0.981763,1644,0.002550,10,1.000000,1639,921,0.001742,1.621154,1.331987,0.183594,-681.372986,196.349289,0.000300
120,-9.727413,0.116638,0.016856,0.990250,1652,0.004482,10,1.000000,1666,894,-0.001392,0.241895,0.491828,0.000000,-644.753296,242.585342,0.000300
121,-8.374386,0.136036,0.014616,0.989584,1662,0.004570,10,1.000000,1652,894,-0.005112,0.114244,0.338000,0.000000,-641.116150,207.639923,0.000300
122,-10.016130,0.106797,0.010826,0.989944,1686,0.001846,10,1.000000,1639,921,0.015669,0.601513,0.789001,0.035156,-654.604309,198.241882,0.000300
123,-8.761796,0.139974,0.016842,0.988366,1836,0.005011,10,1.000000,1760,800,0.023116,0.179668,0.425337,0.015625,-629.528809,191.701843,0.000300
124,-9.320546,0.117843,0.018013,0.992535,1728,0.005554,10,1.000000,1727,833,0.041250,0.669581,0.818279,0.000000,-654.397278,183.154327,0.000300
125,-9.529670,0.124839,0.013029,0.986760,1704,0.004240,10,1.000000,1678,882,0.007513,0.575264,0.770647,0.031250,-646.163208,171.162460,0.000300
126,-10.991221,0.092119,0.016417,0.991212,1671,0.005479,10,1.000000,1629,931,0.018166,0.477884,0.713752,0.035156,-694.885376,164.596252,0.000300
127,-9.328669,0.108449,0.008093,0.984880,1683,0.004614,10,1.000000,1672,888,0.038990,0.661501,0.813359,0.015625,-672.090149,180.157028,0.000300
